loss,acc,lr
0.00012482667807489634,1.0,9.999999747378752e-05
0.00012474202958401293,1.0,9.999999747378752e-05
0.00012465738109312952,1.0,9.999999747378752e-05
0.00012456794502213597,1.0,9.999999747378752e-05
0.00012448805500753224,1.0,9.999999747378752e-05
0.00012440458522178233,1.0,9.999999747378752e-05
0.00012431993673089892,1.0,9.999999747378752e-05
0.00012424004671629518,1.0,9.999999747378752e-05
0.00012414823868311942,1.0,9.999999747378752e-05
0.000124063590192236,1.0,9.999999747378752e-05
0.00012398250692058355,1.0,9.999999747378752e-05
0.0001238966651726514,1.0,9.999999747378752e-05
0.00012381795386318117,1.0,9.999999747378752e-05
0.00012372735363896936,1.0,9.999999747378752e-05
0.00012364865688141435,1.0,9.999999747378752e-05
0.00012356518709566444,1.0,9.999999747378752e-05
0.00012347694428171962,1.0,9.999999747378752e-05
