loss,accuracy,lr
0.0003669013094622642,1.0,0.0010000000474974513
0.0003634918830357492,1.0,0.0010000000474974513
0.0003601348726078868,1.0,0.0010000000474974513
0.00035684931208379567,1.0,0.0010000000474974513
0.0003536137519404292,1.0,0.0010000000474974513
0.00035041154478676617,1.0,0.0010000000474974513
0.00034726885496638715,1.0,0.0010000000474974513
0.00034416897688061,1.0,0.0010000000474974513
0.0003411001816857606,1.0,0.0010000000474974513
0.00033810510649345815,1.0,0.0010000000474974513
0.0003351291234139353,1.0,0.0010000000474974513
0.00033219598117284477,1.0,0.0010000000474974513
0.00032930338056758046,1.0,0.0010000000474974513
0.0003264679107815027,1.0,0.0010000000474974513
0.0003236729244235903,1.0,0.0010000000474974513
0.00032091845059767365,1.0,0.0010000000474974513
0.00031820443109609187,1.0,0.0010000000474974513
0.00031551902065984905,1.0,0.0010000000474974513
0.0003128812531940639,1.0,0.0010000000474974513
0.0003102911578025669,1.0,0.0010000000474974513
0.0003077176515944302,1.0,0.0010000000474974513
0.0003051823005080223,1.0,0.0010000000474974513
0.00030268984846770763,1.0,0.0010000000474974513
0.0003002450102940202,1.0,0.0010000000474974513
0.00029782162164337933,1.0,0.0010000000474974513
0.00029542919946834445,1.0,0.0010000000474974513
0.0002930558111984283,1.0,0.0010000000474974513
0.0002907324815168977,1.0,0.0010000000474974513
0.00028842344181612134,1.0,0.0010000000474974513
0.0002861620159819722,1.0,0.0010000000474974513
0.00028391252271831036,1.0,0.0010000000474974513
0.00028169635334052145,1.0,0.0010000000474974513
0.0002795063774101436,1.0,0.0010000000474974513
0.00027734978357329965,1.0,0.0010000000474974513
0.0002752075088210404,1.0,0.0010000000474974513
0.00027308662538416684,1.0,0.0010000000474974513
0.00027099906583316624,1.0,0.0010000000474974513
0.0002689354005269706,1.0,0.0010000000474974513
0.00026690264348872006,1.0,0.0010000000474974513
0.0002648770750965923,1.0,0.0010000000474974513
0.0002628943766467273,1.0,0.0010000000474974513
0.0002609259681776166,1.0,0.0010000000474974513
0.0002589790092315525,1.0,0.0010000000474974513
0.00025705824373289943,1.0,0.0010000000474974513
0.0002551541547290981,1.0,0.0010000000474974513
0.0002532858052290976,1.0,0.0010000000474974513
0.0002514365187380463,1.0,0.0010000000474974513
0.0002496038796380162,1.0,0.0010000000474974513
0.00024779749219305813,1.0,0.0010000000474974513
0.00024599823518656194,1.0,0.0010000000474974513
0.0002442299446556717,1.0,0.0010000000474974513
0.00024249023408629,1.0,0.0010000000474974513
0.0002407528954790905,1.0,0.0010000000474974513
0.00023905608395580202,1.0,0.0010000000474974513
0.00023736164439469576,1.0,0.0010000000474974513
0.00023569579934701324,1.0,0.0010000000474974513
0.00023405854881275445,1.0,0.0010000000474974513
0.00023241892631631345,1.0,0.0010000000474974513
0.00023079116363078356,1.0,0.0010000000474974513
0.00022920155606698245,1.0,0.0010000000474974513
0.00022762150911148638,1.0,0.0010000000474974513
0.00022606286802329123,1.0,0.0010000000474974513
0.00022451135737355798,1.0,0.0010000000474974513
0.00022299087140709162,1.0,0.0010000000474974513
0.00022147275740280747,1.0,0.0010000000474974513
0.00021998558077029884,1.0,0.0010000000474974513
0.0002185150806326419,1.0,0.0010000000474974513
0.00021704938262701035,1.0,0.0005000000237487257
0.00021632964489981532,1.0,0.0005000000237487257
0.0002156122645828873,1.0,0.0005000000237487257
0.00021490204380825162,1.0,0.0005000000237487257
0.00021419182303361595,1.0,0.0005000000237487257
0.00021348876180127263,1.0,0.0005000000237487257
0.00021278567146509886,1.0,0.0005000000237487257
0.00021209214173723012,1.0,0.0005000000237487257
0.0002114009839715436,1.0,0.0005000000237487257
0.00021070745424367487,1.0,0.0005000000237487257
0.0002100282144965604,1.0,0.0005000000237487257
0.00020933705673087388,1.0,0.0005000000237487257
0.0002086649474222213,1.0,0.0005000000237487257
